superar;superar;7873727;2022
protesto;protesto;77683786;2023
envolvido;envolvido;368658436;2024
travar;travar;872827;2025
preferencia;preferência;77333736242;2026
eliminar;eliminar;35464627;2027
federacao;federação;333372226;2028
sagrado;sagrado;7247236;2029
amanha;amanhã;262642;2030
deserto;deserto;3373786;2031
reparar;reparar;7372727;2032
petroleo;petróleo;73876536;2033
parlamento;parlamento;7275263686;2034
autentico;autêntico;288368426;2035
fantastico;fantástico;3268278426;2036
aliado;aliado;254236;2037
competir;competir;26673847;2038
regular;regular;7348527;2039
erva;erva;3782;2040
prato;prato;77286;2041
masculino;masculino;627285466;2042
alcance;alcance;2522623;2043
centimetro;centímetro;2368463876;2044
cronica;crónica;2766422;2045
condenado;condenado;266336236;2046
concorrer;concorrer;266267737;2047
tio;tio;846;2048
vigor;vigor;84467;2049
arco;arco;2726;2050
ficcao;ficção;342226;2051
sugestao;sugestão;78437826;2052
escravo;escravo;3727286;2053
agarrar;agarrar;2427727;2054
proporcionar;proporcionar;776767246627;2055
desempenho;desempenho;3373673646;2056
intervalo;intervalo;468378256;2057
fundar;fundar;386327;2058
etapa;etapa;38272;2059
parada;parada;727232;2060
registrar;registrar;734478727;2061
acusacao;acusação;22872226;2062
estrategico;estratégico;37872834426;2063
inteligente;inteligente;46835443683;2064
pescoco;pescoço;7372626;2065
moca;moça;6622;2066
legislacao;legislação;5344752226;2067
tecido;tecido;832436;2068
boi;boi;264;2069
desviar;desviar;3378427;2070
submeter;submeter;78263837;2071
dramatico;dramático;372628426;2072
desemprego;desemprego;3373677346;2073
contribuicao;contribuição;266874284226;2074
dobrar;dobrar;362727;2075
competicao;competição;2667384226;2076
pronunciar;pronunciar;7766862427;2077
comparacao;comparação;2667272226;2078
animar;animar;264627;2079
capitao;capitão;2274826;2080
conferir;conferir;26633747;2081
ruim;ruim;7846;2082
aprovacao;aprovação;277682226;2083
pasta;pasta;72782;2084
lideranca;liderança;543372622;2085
estabilidade;estabilidade;378224543233;2086
campeonato;campeonato;2267366286;2087
conservador;conservador;26673782367;2088
converter;converter;266837837;2089
definido;definido;33346436;2090
absurdo;absurdo;2278736;2091
registar;registar;73447827;2092
beira;beira;23472;2093
tragedia;tragédia;87243342;2094
manutencao;manutenção;6268836226;2095
fortaleza;fortaleza;367825392;2096
secreto;secreto;7327386;2097
aparentemente;aparentemente;2727368363683;2098
notavel;notável;6682835;2099
corredor;corredor;26773367;2100
barreira;barreira;22773472;2101
grao;grão;4726;2102
avanco;avanço;282626;2103
onze;onze;6693;2104
espelho;espelho;3773546;2105
juntamente;juntamente;5868263683;2106
brincar;brincar;2746227;2107
ouvido;ouvido;688436;2108
greve;greve;47383;2109
tecer;tecer;83237;2110
conselheiro;conselheiro;26673543476;2111
pobreza;pobreza;7627392;2112
colaboracao;colaboração;26522672226;2113
consumidor;consumidor;2667864367;2114
perseguir;perseguir;737734847;2115
nu;nu;68;2116
selvagem;selvagem;73582436;2117
pesca;pesca;73722;2118
peito;peito;73486;2119
consulta;consulta;26678582;2120
impacto;impacto;4672286;2121
emprestar;emprestar;367737827;2122
antecipar;antecipar;268324727;2123
desempenhar;desempenhar;33736736427;2124
emprestimo;empréstimo;3677378466;2125
segurar;segurar;7348727;2126
pista;pista;74782;2127
vestir;vestir;837847;2128
escrito;escrito;3727486;2129
passaro;pássaro;7277276;2130
rapariga;rapariga;72727442;2131
indispensavel;indispensável;4634773672835;2132
convocar;convocar;26686227;2133
nocturno;nocturno;66288766;2134
estetica;estética;37838422;2135
recomendar;recomendar;7326636327;2136
norte-americano;norte-americano;667831263742266;2137
jantar;jantar;526827;2138
redaccao;redacção;73322226;2139
pano;pano;7266;2140
reflexo;reflexo;7335396;2141
romantico;romântico;766268426;2142
demanda;demanda;3362632;2143
acerca;acerca;223722;2144
impulso;impulso;4678576;2145
cerimonia;cerimónia;237466642;2146
entendimento;entendimento;368363463686;2147
saltar;saltar;725827;2148
temperatura;temperatura;83673728872;2149
demitir;demitir;3364847;2150
excessivo;excessivo;392377486;2151
componente;componente;2667663683;2152
felicidade;felicidade;3354243233;2153
remedio;remédio;7363346;2154
mancha;mancha;626242;2155
nova;nova;6682;2156
bicho;bicho;24246;2157
preparacao;preparação;7737272226;2158
delegado;delegado;33534236;2159
imaginacao;imaginação;4624462226;2160
ferido;ferido;337436;2161
actriz;actriz;228749;2162
tensao;tensão;836726;2163
surpreender;surpreender;78777336337;2164
auxiliar;auxiliar;28945427;2165
conceber;conceber;26623237;2166
parceria;parceria;72723742;2167
acelerar;acelerar;22353727;2168
concessao;concessão;266237726;2169
radical;radical;7234225;2170
ampliar;ampliar;2675427;2171
reservar;reservar;73737827;2172
oficio;ofício;634246;2173
templo;templo;836756;2174
ligeiro;ligeiro;5443476;2175
dezena;dezena;339362;2176
residir;residir;7374347;2177
potencial;potencial;768362425;2178
adiante;adiante;2342683;2179
meta;meta;6382;2180
chama;chama;24262;2181
disputa;disputa;3477882;2182
prestigio;prestígio;773784446;2183
passeio;passeio;7277346;2184
eixo;eixo;3496;2185
bico;bico;2426;2186
utilizacao;utilização;8845492226;2187
heranca;herança;4372622;2188
contexto;contexto;26683986;2189
formal;formal;367625;2190
exportacao;exportação;3976782226;2191
nuvem;nuvem;68836;2192
vela;vela;8352;2193
sessenta;sessenta;73773682;2194
especializado;especializado;3773242549236;2195
situar;situar;748827;2196
preencher;preencher;773362437;2197
galinha;galinha;4254642;2198
polo;pólo;7656;2199
argentino;argentino;274368466;2200
rejeitar;rejeitar;73534827;2201
provisorio;provisório;7768476746;2202
devolver;devolver;33865837;2203
orquestra;orquestra;677837872;2204
corrupcao;corrupção;267787226;2205
gordo;gordo;46736;2206
acentuar;acentuar;22368827;2207
explosao;explosão;39756726;2208
terco;terço;83726;2209
efectivamente;efectivamente;3332848263683;2210
incendio;incêndio;46236346;2211
classificar;classificar;25277434227;2212
mercadoria;mercadoria;6372236742;2213
procedimento;procedimento;776233463686;2214
relacionado;relacionado;73522466236;2215
concorrencia;concorrência;266267736242;2216
ocidental;ocidental;624336825;2217
apertar;apertar;2737827;2218
queixa;queixa;783492;2219
tranquilo;tranquilo;872678456;2220
conviccao;convicção;266842226;2221
habitual;habitual;42248825;2222
previsto;previsto;77384786;2223
levantamento;levantamento;538268263686;2224
transito;trânsito;87267486;2225
vencedor;vencedor;83623367;2226
comerciante;comerciante;26637242683;2227
rigor;rigor;74467;2228
correccao;correcção;267732226;2229
sonhar;sonhar;766427;2230
redor;redor;73367;2231
prioridade;prioridade;7746743233;2232
atento;atento;283686;2233
chorar;chorar;246727;2234
humor;humor;48667;2235
localizar;localizar;562254927;2236
divulgacao;divulgação;3488542226;2237
botar;botar;26827;2238
farinha;farinha;3274642;2239
sapato;sapato;727286;2240
pastor;pastor;727867;2241
oriental;oriental;67436825;2242
pensao;pensão;736726;2243
magico;mágico;624426;2244
meado;meado;63236;2245
coroa;coroa;26762;2246
infelizmente;infelizmente;463354963683;2247
erguer;erguer;374837;2248
bocado;bocado;262236;2249
falhar;falhar;325427;2250
consistir;consistir;266747847;2251
avisar;avisar;284727;2252
zero;zero;9376;2253
adorar;adorar;236727;2254
transferencia;transferência;8726733736242;2255
curiosidade;curiosidade;28746743233;2256
contrariar;contrariar;2668727427;2257
propaganda;propaganda;7767242632;2258
abranger;abranger;22726437;2259
investigar;investigar;4683784427;2260
cruzado;cruzado;2789236;2261
anjo;anjo;2656;2262
cobertura;cobertura;262378872;2263
oceano;oceano;623266;2264
atraccao;atracção;28722226;2265
habitacao;habitação;422482226;2266
psicologico;psicológico;77426564426;2267
passe;passe;72773;2268
consciente;consciente;2667243683;2269
postura;postura;7678872;2270
po;pó;76;2271
relacionamento;relacionamento;73522466263686;2272
substancia;substância;7827826242;2273
cientista;cientista;243684782;2274
jornalismo;jornalismo;5676254766;2275
devido;devido;338436;2276
resumir;resumir;7378647;2277
nomeado;nomeado;6663236;2278
previsao;previsão;77384726;2279
espiritual;espiritual;3774748825;2280
sonoro;sonoro;766676;2281
recuar;recuar;732827;2282
assinado;assinado;27746236;2283
requerer;requerer;73783737;2284
pregar;pregar;773427;2285
defeito;defeito;3333486;2286
sofrimento;sofrimento;7637463686;2287
determinacao;determinação;338376462226;2288
efectivo;efectivo;33328486;2289
global;global;456225;2290
marco;marco;62726;2291
financiamento;financiamento;3462624263686;2292
registro;registro;73447876;2293
tipico;típico;847426;2294
solicitar;solicitar;765424827;2295
academico;académico;222336426;2296
compositor;compositor;2667674867;2297
frequente;frequente;373783683;2298
residencia;residência;7374336242;2299
matriz;matriz;628749;2300
oriente;oriente;6743683;2301
colorido;colorido;26567436;2302
arquivo;arquivo;2778486;2303
rocha;rocha;76242;2304
indicacao;indicação;463422226;2305
escutar;escutar;3728827;2306
agradar;agradar;2472327;2307
associar;associar;27762427;2308
continuidade;continuidade;266846843233;2309
liderar;liderar;5433727;2310
obstaculo;obstáculo;627822856;2311
autorizar;autorizar;288674927;2312
destruicao;destruição;3378784226;2313
britanico;britânico;274826426;2314
correspondente;correspondente;26773776633683;2315
matematica;matemática;6283628422;2316
encarregar;encarregar;3622773427;2317
enganar;enganar;3642627;2318
desfazer;desfazer;33732937;2319
suspender;suspender;787736337;2320
aguardar;aguardar;24827327;2321
dirigente;dirigente;347443683;2322
rodear;rodear;763327;2323
palmeira;palmeira;72563472;2324
macho;macho;62246;2325
beneficiar;beneficiar;2363342427;2326
privilegio;privilégio;7748453446;2327
inteiramente;inteiramente;468347263683;2328
destinar;destinar;33784627;2329
lidar;lidar;54327;2330
desconhecer;desconhecer;33726643237;2331
basear;basear;227327;2332
evoluir;evoluir;3865847;2333
intimo;íntimo;468466;2334
comboio;comboio;2662646;2335
repente;repente;7373683;2336
marcado;marcado;6272236;2337
rock;rock;7625;2338
criminoso;criminoso;274646676;2339
candidatura;candidatura;22634328872;2340
lixo;lixo;5496;2341
cozinha;cozinha;2694642;2342
agrario;agrário;2472746;2343
consultar;consultar;266785827;2344
bebida;bebida;232432;2345
carvao;carvão;227826;2346
partidario;partidário;7278432746;2347
festival;festival;33784825;2348
celebrar;celebrar;23532727;2349
judiciario;judiciário;5834242746;2350
arquitecto;arquitecto;2778483286;2351
exclusivo;exclusivo;392587486;2352
numeroso;numeroso;68637676;2353
cruzar;cruzar;278927;2354
designar;designar;33744627;2355
espectador;espectador;3773282367;2356
neve;neve;6383;2357
recuperacao;recuperação;73287372226;2358
ilusao;ilusão;458726;2359
denuncia;denúncia;33686242;2360
destaque;destaque;33782783;2361
planejamento;planejamento;752635263686;2362
campeao;campeão;2267326;2363
confessar;confessar;266337727;2364
projeccao;projecção;776532226;2365
integracao;integração;4683472226;2366
amiga;amiga;26442;2367
madrugada;madrugada;623784232;2368
avo;avô;286;2369
restaurante;restaurante;73782872683;2370
descartar;descartar;337227827;2371
captar;captar;227827;2372
sacrificio;sacrifício;7227434246;2373
ditadura;ditadura;34823872;2374
fila;fila;3452;2375
largar;largar;527427;2376
situado;situado;7488236;2377
imperador;imperador;467372367;2378
reproduzir;reproduzir;7377638947;2379
presidir;presidir;77374347;2380
receio;receio;732346;2381
poetico;poético;7638426;2382
servidor;servidor;73784367;2383
primeiro-ministro;primeiro-ministro;77463476164647876;2384
almoco;almoço;256626;2385
piloto;piloto;745686;2386
tesouro;tesouro;8376876;2387
fresco;fresco;373726;2388
contraste;contraste;266872783;2389
assinatura;assinatura;2774628872;2390
album;álbum;25286;2391
valido;válido;825436;2392
apagar;apagar;272427;2393
cha;chá;242;2394
relatar;relatar;7352827;2395
agravar;agravar;2472827;2396
prefeito;prefeito;77333486;2397
pormenor;pormenor;76763667;2398
esgotar;esgotar;3746827;2399
derivar;derivar;3374827;2400
correspondencia;correspondência;267737766336242;2401
autonomia;autonomia;288666642;2402
incapaz;incapaz;4622729;2403
celebre;célebre;2353273;2404
circuito;circuito;24728486;2405
teatral;teatral;8328725;2406
dispensar;dispensar;347736727;2407
eventual;eventual;38368825;2408
tinta;tinta;84682;2409
aquecer;aquecer;2783237;2410
cristal;cristal;2747825;2411
bolso;bolso;26576;2412
examinar;examinar;39264627;2413
virgem;virgem;847436;2414
fama;fama;3262;2415
semelhanca;semelhança;7363542622;2416
alimentacao;alimentação;25463682226;2417
confronto;confronto;266376686;2418
transicao;transição;872674226;2419
patrao;patrão;728726;2420
desportivo;desportivo;3377678486;2421
depositar;depositar;337674827;2422
merito;mérito;637486;2423
testemunha;testemunha;8378368642;2424
disparar;disparar;34772727;2425
autorizacao;autorização;28867492226;2426
treinar;treinar;8734627;2427
oeste;oeste;63783;2428
lateral;lateral;5283725;2429
porte;porte;76783;2430
obrigatorio;obrigatório;62744286746;2431
vinda;vinda;84632;2432
profundamente;profundamente;7763863263683;2433
classificacao;classificação;2527743422226;2434
chapeu;chapéu;242738;2435
manifesto;manifesto;626433786;2436
sao;são;726;2437
firme;firme;34763;2438
cruzeiro;cruzeiro;27893476;2439
embaixador;embaixador;3622492367;2440
algodao;algodão;2546326;2441
censura;censura;2367872;2442
guia;guia;4842;2443
oficina;oficina;6342462;2444
sucessivo;sucessivo;782377486;2445
cheiro;cheiro;243476;2446
plantar;plantar;7526827;2447
seminario;seminário;736462746;2448
financas;finanças;34626227;2449
convencao;convenção;266836226;2450
harmonia;harmonia;42766642;2451
anual;anual;26825;2452
sobrevivencia;sobrevivência;7627384836242;2453
girar;girar;44727;2454
violar;violar;846527;2455
traducao;tradução;87238226;2456
carteira;carteira;22783472;2457
habitar;habitar;4224827;2458
adaptacao;adaptação;232782226;2459
exprimir;exprimir;39774647;2460
miudo;miúdo;64836;2461
gasolina;gasolina;42765462;2462
aco;aço;226;2463
litoral;litoral;5486725;2464
acertar;acertar;2237827;2465
bancario;bancário;22622746;2466
rodar;rodar;76327;2467
carnaval;carnaval;22762825;2468
vergonha;vergonha;83746642;2469
triunfo;triunfo;8748636;2470
aderir;aderir;233747;2471
estimulo;estímulo;37846856;2472
preservar;preservar;773737827;2473
turismo;turismo;8874766;2474
tribo;tribo;87426;2475
admirar;admirar;2364727;2476
inicialmente;inicialmente;464242563683;2477
publicidade;publicidade;78254243233;2478
frequentemente;frequentemente;37378368363683;2479
indicador;indicador;463422367;2480
preocupado;preocupado;7736287236;2481
prata;prata;77282;2482
eterno;eterno;383766;2483
variacao;variação;82742226;2484
profundidade;profundidade;776386343233;2485
ovelha;ovelha;683542;2486
delicado;delicado;33542236;2487
enfermeiro;enfermeiro;3633763476;2488
definitivamente;definitivamente;333464848263683;2489
calar;calar;22527;2490
circulacao;circulação;2472852226;2491
celula;célula;235852;2492
providencia;providência;77684336242;2493
sexto;sexto;73986;2494
transmissao;transmissão;87267647726;2495
maravilhoso;maravilhoso;62728454676;2496
presidencial;presidencial;773743362425;2497
legitimo;legítimo;53448466;2498
escolar;escolar;3726527;2499
colonia;colónia;2656642;2500
melhoria;melhoria;63546742;2501
eficaz;eficaz;334229;2502
bilhao;bilhão;245426;2503
sabor;sabor;72267;2504
movimentar;movimentar;6684636827;2505
cego;cego;2346;2506
reportagem;reportagem;7376782436;2507
batata;batata;228282;2508
primavera;primavera;774628372;2509
indice;índice;463423;2510
revelacao;revelação;738352226;2511
amante;amante;262683;2512
patria;pátria;728742;2513
tabela;tabela;822352;2514
demissao;demissão;33647726;2515
rebelde;rebelde;7323533;2516
grafico;gráfico;4723426;2517
aeroporto;aeroporto;237676786;2518
franco;franco;372626;2519
improvisar;improvisar;4677684727;2520
excluir;excluir;3925847;2521
manual;manual;626825;2522
prestacao;prestação;773782226;2523
aproximacao;aproximação;27769462226;2524
ombro;ombro;66276;2525
aguentar;aguentar;24836827;2526
provavel;provável;77682835;2527
quimico;químico;7846426;2528
terror;terror;837767;2529
fumo;fumo;3866;2530
efectuar;efectuar;33328827;2531
cansado;cansado;2267236;2532
tracar;traçar;872227;2533
assalto;assalto;2772586;2534
feijao;feijão;334526;2535
abalar;abalar;222527;2536
monetario;monetário;666382746;2537
pratico;prático;7728426;2538
agradavel;agradável;247232835;2539
estagio;estágio;3782446;2540
celular;celular;2358527;2541
retorno;retorno;7386766;2542
favorecer;favorecer;328673237;2543
divino;divino;348466;2544
falecer;falecer;3253237;2545
guiar;guiar;48427;2546
sobrar;sobrar;762727;2547
major;major;62567;2548
oracao;oração;672226;2549
alegar;alegar;253427;2550
taca;taça;8222;2551
motorista;motorista;668674782;2552
restricao;restrição;737874226;2553
arabe;árabe;27223;2554
modificacao;modificação;66343422226;2555
porque;porquê;767783;2556
inevitavel;inevitável;4638482835;2557
orgulho;orgulho;6748546;2558
financiar;financiar;346262427;2559
adesao;adesão;233726;2560
esquerdo;esquerdo;37783736;2561
arriscar;arriscar;27747227;2562
reduzido;reduzido;73389436;2563
evidentemente;evidentemente;3843368363683;2564
audiencia;audiência;283436242;2565
editora;editora;3348672;2566
cooperacao;cooperação;2667372226;2567
lar;lar;527;2568
partilhar;partilhar;727845427;2569
enterrar;enterrar;36837727;2570
guerreiro;guerreiro;483773476;2571
inspiracao;inspiração;4677472226;2572
filosofo;filósofo;34567636;2573
forcado;forçado;3672236;2574
residuo;resíduo;7374386;2575
temporada;temporada;836767232;2576
expulsar;expulsar;39785727;2577
empurrar;empurrar;36787727;2578
mergulhar;mergulhar;637485427;2579
sono;sono;7666;2580
opera;ópera;67372;2581
entrega;entrega;3687342;2582
apelo;apelo;27356;2583
magistrado;magistrado;6244787236;2584
bota;bota;2682;2585
aparencia;aparência;272736242;2586
suporte;suporte;7876783;2587
transferir;transferir;8726733747;2588
republicano;republicano;73782542266;2589
cavaleiro;cavaleiro;228253476;2590
quebra;quebra;783272;2591
atendimento;atendimento;28363463686;2592
parcela;parcela;7272352;2593
constatar;constatar;266782827;2594
gelo;gelo;4356;2595
orelha;orelha;673542;2596
rigido;rígido;744436;2597
dupla;dupla;38752;2598
maritimo;marítimo;62748466;2599
digital;digital;3444825;2600
inflacao;inflação;46352226;2601
aconselhar;aconselhar;2266735427;2602
limpeza;limpeza;5467392;2603
dependencia;dependência;33736336242;2604
etica;ética;38422;2605
grandeza;grandeza;47263392;2606
intensidade;intensidade;46836743233;2607
descansar;descansar;337226727;2608
incidente;incidente;462433683;2609
solar;solar;76527;2610
trem;trem;8736;2611
renovar;renovar;7366827;2612
assassinato;assassinato;27727746286;2613
colonial;colonial;26566425;2614
estrutural;estrutural;3787888725;2615
separacao;separação;737272226;2616
incomodar;incomodar;462666327;2617
decreto;decreto;3327386;2618
planeamento;planeamento;75263263686;2619
tonelada;tonelada;86635232;2620
essencia;essência;37736242;2621
holandes;holandês;46526337;2622
licao;lição;54226;2623
relacionar;relacionar;7352246627;2624
infinito;infinito;46346486;2625
mosteiro;mosteiro;66783476;2626
voluntario;voluntário;8658682746;2627
angulo;ângulo;264856;2628
intensivo;intensivo;468367486;2629
gritar;gritar;474827;2630
auxilio;auxílio;2894546;2631
debater;debater;3322837;2632
ribeira;ribeira;7423472;2633
sobrinho;sobrinho;76274646;2634
gigante;gigante;4442683;2635
esporte;esporte;3776783;2636
gravidade;gravidade;472843233;2637
laranja;laranja;5272652;2638
saudade;saudade;7283233;2639
monumento;monumento;666863686;2640
senso;senso;73676;2641
lindo;lindo;54636;2642
apartamento;apartamento;27278263686;2643
incorporar;incorporar;4626776727;2644
diabo;diabo;34226;2645
luxo;luxo;5896;2646
indigena;indígena;46344362;2647
distincao;distinção;347846226;2648
somar;somar;76627;2649
visual;visual;847825;2650
produtivo;produtivo;776388486;2651
duzentos;duzentos;38936867;2652
comedia;comédia;2663342;2653
inedito;inédito;4633486;2654
sertao;sertão;737826;2655
fluxo;fluxo;35896;2656
traseiro;traseiro;87273476;2657
vespera;véspera;8377372;2658
prefeitura;prefeitura;7733348872;2659
planalto;planalto;75262586;2660
anel;anel;2635;2661
inferno;inferno;4633766;2662
herdeiro;herdeiro;43733476;2663
ferramenta;ferramenta;3377263682;2664
aquisicao;aquisição;278474226;2665
anuncio;anúncio;2686246;2666
fantasia;fantasia;32682742;2667
localizado;localizado;5622549236;2668
namorado;namorado;62667236;2669
grito;grito;47486;2670
queixar;queixar;7834927;2671
fundador;fundador;38632367;2672
firmar;firmar;347627;2673
precioso;precioso;77324676;2674
briga;briga;27442;2675
inquerito;inquérito;467837486;2676
horta;horta;46782;2677
multiplicar;multiplicar;68584754227;2678
insecto;insecto;4673286;2679
inaugurar;inaugurar;462848727;2680
ambiental;ambiental;262436825;2681
patente;patente;7283683;2682
viuva;viúva;84882;2683
editor;editor;334867;2684
dignidade;dignidade;344643233;2685
elaborar;elaborar;35226727;2686
lance;lance;52623;2687
manobra;manobra;6266272;2688
tronco;tronco;876626;2689
apostar;apostar;2767827;2690
praga;praga;77242;2691
escada;escada;372232;2692
sucessao;sucessão;78237726;2693
fortuna;fortuna;3678862;2694
fotografo;fotógrafo;368647236;2695
segmento;segmento;73463686;2696
singular;singular;74648527;2697
balanca;balança;2252622;2698
modalidade;modalidade;6632543233;2699
cigarro;cigarro;2442776;2700
garoto;garoto;427686;2701
arranjo;arranjo;2772656;2702
promocao;promoção;77666226;2703
garrafa;garrafa;4277232;2704
identificacao;identificação;4336843422226;2705
bordo;bordo;26736;2706
calcas;calças;225227;2707
simultaneamente;simultaneamente;746858263263683;2708
circular;circular;24728527;2709
estatua;estátua;3782882;2710
proximidade;proximidade;77694643233;2711
chover;chover;246837;2712
elaborado;elaborado;352267236;2713
desvio;desvio;337846;2714
salientar;salientar;725436827;2715
formular;formular;36768527;2716
herdar;herdar;437327;2717
dominante;dominante;366462683;2718
carioca;carioca;2274622;2719
passear;passear;7277327;2720
tanque;tanque;826783;2721
autonomo;autónomo;28866666;2722
comunitario;comunitário;26686482746;2723
competente;competente;2667383683;2724
horror;horror;467767;2725
alheio;alheio;254346;2726
acolher;acolher;2265437;2727
duque;duque;38783;2728
entusiasmo;entusiasmo;3688742766;2729
foco;foco;3626;2730
cercar;cercar;237227;2731
evidencia;evidência;384336242;2732
variedade;variedade;827433233;2733
rotina;rotina;768462;2734
cobra;cobra;26272;2735
militante;militante;645482683;2736
subsidio;subsídio;78274346;2737
ambicao;ambição;2624226;2738
processar;processar;776237727;2739
pacote;pacote;722683;2740
musculo;músculo;6872856;2741
assistente;assistente;2774783683;2742
lama;lama;5262;2743
primitivo;primitivo;774648486;2744
femea;fêmea;33632;2745
razoavel;razoável;72962835;2746
pata;pata;7282;2747
raramente;raramente;727263683;2748
vocacao;vocação;8622226;2749
coberto;coberto;2623786;2750
veia;veia;8342;2751
ladrao;ladrão;523726;2752
pavilhao;pavilhão;72845426;2753
chance;chance;242623;2754
usuario;usuário;8782746;2755
campones;camponês;22676637;2756
fundamento;fundamento;3863263686;2757
gozar;gozar;46927;2758
protestar;protestar;776837827;2759
topo;topo;8676;2760
essencialmente;essencialmente;37736242563683;2761
argumentar;argumentar;2748636827;2762
estadio;estádio;3782346;2763
aniversario;aniversário;26483772746;2764
cerveja;cerveja;2378352;2765
cana;cana;2262;2766
sovietico;soviético;768438426;2767
rigoroso;rigoroso;74467676;2768
cinza;cinza;24692;2769
copo;copo;2676;2770
pretensao;pretensão;773836726;2771
rota;rota;7682;2772
dependente;dependente;3373633683;2773
agricultor;agricultor;2474285867;2774
morador;morador;6672367;2775
mentira;mentira;6368472;2776
ocidente;ocidente;62433683;2777
anteriormente;anteriormente;2683746763683;2778
vulgar;vulgar;885427;2779
articulacao;articulação;27842852226;2780
jornada;jornada;5676232;2781
relato;relato;735286;2782
penetrar;penetrar;73638727;2783
calma;calma;22562;2784
frango;frango;372646;2785
concretizar;concretizar;26627384927;2786
riso;riso;7476;2787
administrar;administrar;23646478727;2788
camisa;camisa;226472;2789
multidao;multidão;68584326;2790
judicial;judicial;58342425;2791
rosa;rosa;7672;2792
compensacao;compensação;26673672226;2793
filosofico;filosófico;3456763426;2794
nariz;nariz;62749;2795
dinamica;dinâmica;34626422;2796
palestra;palestra;72537872;2797
milagre;milagre;6452473;2798
joelho;joelho;563546;2799
informatica;informática;46367628422;2800
crenca;crença;273622;2801
conviver;conviver;26684837;2802
amostra;amostra;2667872;2803
borracha;borracha;26772242;2804
variado;variado;8274236;2805
finalizar;finalizar;346254927;2806
reter;reter;73837;2807
o;ó;6;2808
roteiro;roteiro;7683476;2809
valorizar;valorizar;825674927;2810
intermedio;intermédio;4683763346;2811
ritual;ritual;748825;2812
planejar;planejar;75263527;2813
pecado;pecado;732236;2814
satisfeito;satisfeito;7284733486;2815
divertir;divertir;34837847;2816
setenta;setenta;7383682;2817
geografico;geográfico;4364723426;2818
brilho;brilho;274546;2819
oh;oh;64;2820
suspeita;suspeita;78773482;2821
dourado;dourado;3687236;2822
remoto;remoto;736686;2823
tecnologico;tecnológico;83266564426;2824
inserir;inserir;4673747;2825
governamental;governamental;4683762636825;2826
introducao;introdução;4687638226;2827
poco;poço;7626;2828
equivalente;equivalente;37848253683;2829
dever;dever;33837;2830
empreendimento;empreendimento;36773363463686;2831
transaccao;transacção;8726722226;2832
combinacao;combinação;2662462226;2833
avancado;avançado;28262236;2834
prisioneiro;prisioneiro;77474663476;2835
registo;registo;7344786;2836
clinica;clínica;2546422;2837
protocolo;protocolo;776862656;2838
reforco;reforço;7336726;2839
artificial;artificial;2784342425;2840
conduta;conduta;2663882;2841
rebanho;rebanho;7322646;2842
condutor;condutor;26638867;2843
atleta;atleta;285382;2844
emissao;emissão;3647726;2845
simpatia;simpatia;74672842;2846
mito;mito;6486;2847
circular;circular;24728527;2848
igualdade;igualdade;448253233;2849
gravacao;gravação;47282226;2850
mero;mero;6376;2851
fortemente;fortemente;3678363683;2852
emenda;emenda;363632;2853
convencional;convencional;266836246625;2854
esfera;esfera;373372;2855
recto;recto;73286;2856
brincadeira;brincadeira;27462233472;2857
programacao;programação;77647262226;2858
extrair;extrair;3987247;2859
paco;paço;7226;2860
convir;convir;266847;2861
cambio;câmbio;226246;2862
doutrina;doutrina;36887462;2863
motivar;motivar;6684827;2864
junior;júnior;586467;2865
previo;prévio;773846;2866
incentivo;incentivo;462368486;2867
importacao;importação;4676782226;2868
dano;dano;3266;2869
habilidade;habilidade;4224543233;2870
comprovar;comprovar;266776827;2871
bairro;bairro;224776;2872
sumo;sumo;7866;2873
extinto;extinto;3984686;2874
obvio;óbvio;62846;2875
modesto;modesto;6633786;2876
isolar;isolar;476527;2877
originar;originar;67444627;2878
vicio;vício;84246;2879
laco;laço;5226;2880
lamentar;lamentar;52636827;2881
ruido;ruído;78436;2882
combustivel;combustível;26628784835;2883
necessariamente;necessariamente;632377274263683;2884
trato;trato;87286;2885
automatico;automático;2886628426;2886
precisao;precisão;77324726;2887
porcao;porção;767226;2888
titular;titular;8488527;2889
video;vídeo;84336;2890
ausente;ausente;2873683;2891
mato;mato;6286;2892
articular;articular;278428527;2893
morro;morro;66776;2894
altamente;altamente;258263683;2895
depoimento;depoimento;3376463686;2896
estrear;estrear;3787327;2897
casca;casca;22722;2898
frei;frei;3734;2899
salgado;salgado;7254236;2900
nervo;nervo;63786;2901
toque;toque;86783;2902
vertente;vertente;83783683;2903
fumar;fumar;38627;2904
duplo;duplo;38756;2905
convento;convento;26683686;2906
teorico;teórico;8367426;2907
delgado;delgado;3354236;2908
invencao;invenção;46836226;2909
historiador;historiador;44786742367;2910
nomear;nomear;666327;2911
loucura;loucura;5682872;2912
expressar;expressar;397737727;2913
turma;turma;88762;2914
assustar;assustar;27787827;2915
urgencia;urgência;87436242;2916
cheque;cheque;243783;2917
impresso;impresso;46773776;2918
duracao;duração;3872226;2919
fantasma;fantasma;32682762;2920
pequenino;pequenino;737836466;2921
pessoalmente;pessoalmente;737762563683;2922
colheita;colheita;26543482;2923
guitarra;guitarra;48482772;2924
aperceber;aperceber;273723237;2925
ruina;ruína;78462;2926
tortura;tortura;8678872;2927
medalha;medalha;6332542;2928
abandono;abandono;22263666;2929
